 1.337740 , -2.507125 , 0.110994
 3.587352 , 0.796077 , 0.394730
 1.364149 , 1.426232 , -2.116922
 2.405189 , 0.483173 , 0.635014
 0.811475 , 0.266989 , 3.255636
 -2.372063 , 2.123416 , 0.605232
 0.721810 , -1.471176 , -1.206853
 -0.331110 , -1.483537 , -0.809338
 -2.436012 , 1.573278 , -0.519637
 0.163565 , 2.905380 , 2.072545
 0.034713 , -2.266814 , -0.241776
 0.465016 , 0.076458 , -0.072021
 -2.263444 , 0.366632 , 1.814306
 0.321549 , 2.575303 , -0.094333
 1.630746 , -0.845959 , -1.169739
 2.391074 , 0.147855 , -2.080432
 -2.304928 , -2.946111 , 0.264103
 2.010385 , 2.010570 , 2.293726
 1.821114 , -1.390078 , -1.236799
 -1.837294 , 3.093637 , -0.134367
 -1.262481 , -0.564875 , 2.863294
 -0.342003 , -0.465378 , -2.207026
 -0.331133 , 0.397086 , 2.958921
 0.101605 , 1.146919 , -1.561381
 -2.223466 , -0.412241 , 1.756822
 -2.803123 , 2.112959 , 1.441134
 3.239159 , 0.780301 , -0.410050
 0.117402 , -0.611596 , -3.418573
 0.975282 , -3.240665 , 1.045902
 -0.954146 , 3.553563 , 1.533461
 -0.422821 , -0.429425 , -1.232006
 -2.038027 , -0.344666 , -2.960656
 -0.375533 , -3.130325 , 2.070525
 -1.480141 , -3.237938 , 1.622357
 -0.972331 , -1.400422 , -2.937464
 0.944970 , -3.252701 , -1.736300
 -0.743759 , -3.900262 , -0.153122
 -0.892272 , -1.621683 , -2.096370
 -0.750176 , 2.929831 , 0.066656
 3.249870 , -1.743620 , 1.075612
 1.335667 , 0.553292 , 2.579841
 1.192609 , 1.430322 , 2.677074
 -0.229735 , -2.185978 , 0.992901
 0.284216 , 2.048158 , 1.892245
 0.733077 , 1.274712 , -0.297440
 -0.323986 , 2.524913 , 1.285490
 2.939881 , -2.400907 , -0.645844
 -1.561455 , -1.113683 , -2.540349
 1.373994 , 1.527369 , 0.405243
 -1.305989 , -0.142241 , -0.890925
 2.402079 , 1.190379 , -2.814475
 -0.152357 , 1.401094 , -0.937622
 -1.868884 , 0.654424 , -2.434312
 0.990116 , -0.678818 , 2.522498
 -0.989245 , -3.747832 , -0.123129
 -2.574428 , 1.602479 , -0.437026
 2.934529 , 2.476560 , 0.108701
 1.801087 , -1.229494 , 2.900155
 0.477838 , -1.470570 , 0.043151
 0.933907 , -0.497625 , 1.038741
 3.476329 , -0.983634 , -0.159733
 -1.669726 , -3.000456 , -2.010861
 3.444308 , 0.143735 , 0.588977
 1.089482 , -1.007028 , -2.662579
 2.366177 , 0.848435 , 2.435238
 2.603579 , 0.588626 , -1.722703
 -2.270781 , -0.539594 , 0.412233
 -2.696626 , 2.790867 , 0.967750
 1.894670 , -0.619001 , -0.530413
 1.400526 , 2.729617 , -0.733296
 -1.139088 , -1.323882 , 0.304607
 -3.149411 , 0.765811 , 0.394643
 0.095631 , 3.097949 , 1.653667
 -1.322886 , -1.493302 , 2.410873
 1.655923 , 0.298793 , -1.941013
 1.416213 , -2.709959 , -1.400809
 -0.938994 , -1.584365 , 0.678308
 -0.287357 , 0.904170 , 3.417657
 -1.619782 , -2.191615 , 2.576579
 -1.311363 , 3.184060 , 1.338589
 0.573504 , -0.369644 , 2.569927
 -1.319719 , -0.313528 , 0.439200
 1.918960 , 2.567596 , 0.545927
 -0.429856 , -1.726423 , 3.143342
 -0.579841 , -3.087038 , -2.333094
 1.238037 , -0.356331 , -1.660336
 -0.516360 , 1.019498 , -1.104076
 -0.494022 , -2.518624 , -2.631053
 -0.096101 , 0.216647 , -0.952129
 0.744587 , -0.746836 , 3.009677
 -0.657124 , 3.213005 , -1.934485
 1.549755 , 3.598657 , 0.126443
 0.164373 , -1.828450 , -0.530704
 -2.141851 , -3.109023 , 0.522405
 0.889162 , -1.811175 , -2.371228
 0.861345 , 1.966194 , -2.587499
 -0.972377 , 0.003131 , -1.978327
 -0.425767 , -2.116597 , -0.041368
 -2.379442 , 2.084849 , -2.282817
 2.610442 , -0.947255 , -1.997107
 -0.742848 , 1.686463 , -1.587927
 1.326893 , -0.368524 , -0.366821
 -2.907008 , 0.485092 , -2.477998
 -0.648284 , -0.780439 , 1.195657
 0.043000 , 0.084688 , 2.110727
 -0.593714 , -1.495182 , 3.214659
 0.241840 , 0.686090 , 0.235470
 2.716997 , -2.125772 , 1.710323
 -0.700938 , -2.093698 , 1.791372
 -1.058147 , 1.567236 , -0.916780
 0.005783 , 2.569506 , 2.738427
 0.926192 , 1.601061 , -0.253833
 1.771496 , 0.990674 , 1.634152
 0.689638 , -3.156325 , 1.748592
 -1.888175 , 1.470289 , 0.972593
 -1.457797 , 2.756260 , -0.831576
 -2.835081 , 0.718492 , 1.944760
 -2.230782 , -0.300939 , 1.619400
 -2.021174 , -0.128337 , -2.881958
 1.131373 , -2.843175 , 0.897313
 0.707270 , 3.446413 , -0.708032
 -0.936085 , 0.753348 , 0.779908
 1.546868 , 0.911023 , -2.997231
 -0.691831 , 0.471189 , 1.987047
 0.182861 , -2.412590 , 0.931487
 -2.904565 , 2.434740 , -0.264044
 2.222191 , 0.811759 , -2.921717
 -0.250667 , 0.497170 , -0.171858
 -1.733614 , 1.316017 , 2.206408
 1.583538 , -1.204642 , 2.977735
 -1.800857 , -0.731867 , -2.303417
 -3.177579 , -1.649508 , 1.291607
 0.471329 , 0.823318 , 1.494866
 -0.358786 , -1.199349 , 2.475962
 1.318396 , 2.426452 , -0.854018
 0.332276 , 2.074377 , -3.347040
 2.218004 , -1.420412 , 1.519405
 3.850578 , -0.441563 , -0.632407
 -1.775641 , -1.037353 , 2.375836
 -0.269388 , 2.726877 , -1.483229
 0.484625 , -0.776879 , 1.281604
 2.491066 , 2.238304 , 1.570926
 -0.440698 , -1.829937 , -0.574408
 0.256872 , 0.307245 , -2.663654
 0.351540 , -1.140431 , 0.651274
 -1.482359 , 2.879199 , -0.443973
 2.183053 , -1.447654 , -1.595655
 0.579736 , 3.068640 , 0.128427
 -2.122234 , 1.563542 , 1.335036
 -0.774906 , 1.283431 , 1.887087
 0.424101 , -0.537001 , 3.748679
 2.806237 , 1.712428 , 0.085753
 0.415027 , 2.473002 , 1.553609
 0.466308 , 1.489785 , 1.325925
 2.590881 , 1.623798 , 0.646084
 -0.991617 , 1.573619 , -0.717661
 1.686304 , 2.975419 , -0.464226
 -2.679293 , 1.727494 , -2.208601
 0.571639 , 1.811097 , -1.453003
 1.364035 , -1.262313 , 0.278083
 1.506443 , -2.870686 , 1.694784
 1.187408 , 3.534419 , -0.456286
 -0.568337 , 1.722794 , -1.013768
 -1.865103 , 3.175449 , 1.040343
 -3.352752 , -1.096515 , -1.386456
 -0.427801 , -3.745621 , -0.330698
 2.661229 , 0.232963 , -2.250665
 -0.177142 , -2.317647 , -1.132651
 1.597132 , 0.948627 , 0.790019
 3.211752 , 1.923352 , 1.345610
 -1.677633 , 0.983377 , 2.610492
 -2.187783 , -0.323196 , -2.344742
 -0.331358 , 0.036399 , 1.529768
 -1.857630 , -3.081255 , 0.485780
 -0.289105 , 1.647791 , -1.488604
 2.229664 , -2.069586 , -0.769400
 0.409909 , 2.640145 , -0.940615
 -1.339492 , 2.405451 , 0.193366
 1.418671 , 0.875159 , 0.321069
 -0.239497 , -0.492204 , 3.594496
 -1.551748 , 1.199777 , -1.966680
 0.442821 , -1.733593 , 0.560553
 -0.539377 , 0.869863 , 2.247674
 1.426546 , -2.765391 , 2.094593
 -0.429418 , 2.786436 , 1.856807
 -1.403293 , -0.997336 , 0.035519
 1.710328 , -3.134404 , -1.125788
 -3.475446 , -1.085643 , -1.009373
 -3.161665 , -1.749094 , 1.336407
 1.547487 , 0.294045 , -0.918723
 -3.015582 , 0.105940 , -2.187393
 -1.987318 , -1.015109 , 2.935611
 2.728168 , 1.969323 , -1.488444
 -0.524431 , -0.640324 , 3.381819
 -1.237426 , -0.022594 , 1.103783
 0.804076 , -3.165537 , -0.411288
 -2.133655 , 1.366508 , -0.231682
 -0.507729 , 2.416933 , 2.306973
 -2.437629 , -1.452981 , -1.163126
 2.181230 , -1.185670 , -0.537365
 1.071560 , 0.389251 , 1.050410
 3.104986 , 1.120347 , -0.819109
 0.532240 , -1.320716 , -3.520680
 1.682298 , 0.058233 , -3.203683
 0.214009 , -3.800713 , 0.886813
 -1.755086 , 1.906423 , 0.603131
 -0.384556 , 0.218747 , 3.559645
 1.049623 , 3.562024 , 0.940150
 -2.139075 , -0.743876 , -2.624238
 2.690002 , 2.080414 , 2.005286
 -1.945341 , -0.036824 , 1.076042
 -2.719064 , -0.816568 , 2.334135
 -3.360692 , 0.740480 , 0.186590
 -0.712848 , -0.853734 , 1.180995
 -1.094192 , -1.353723 , 1.749717
 -3.881936 , -0.432462 , 0.766327
 -2.736743 , -2.909458 , 0.187385
 2.612369 , -1.810944 , -2.399877
 1.478912 , 0.953682 , 3.189556
 2.164135 , -2.352354 , -0.128009
 3.100188 , 0.516628 , 2.439413
 -0.631809 , -1.530926 , -1.232974
 -1.901796 , 1.051636 , -2.953523
 2.662681 , 0.493548 , 1.871974
 2.487191 , 1.118903 , 2.842107
 -2.182039 , -2.761719 , -1.733908
 0.243433 , -2.575111 , 0.750324
 3.190597 , 0.557409 , 0.018620
 -1.116642 , -3.134141 , -2.073998
 0.498128 , 0.946463 , 1.257948
 1.266434 , 1.328091 , -2.841427
 -2.352858 , 1.511790 , 2.104183
 -1.934047 , 1.389694 , 2.850271
 -1.752784 , -1.655749 , -1.072730
 0.815813 , -3.018960 , -2.294407
 2.648455 , 0.238517 , 1.446714
 -0.127302 , -1.555487 , -0.125315
 2.955287 , -0.821944 , 1.610832
 0.887155 , -2.963287 , 0.831110
 -0.671168 , 0.241283 , 0.339298
 -2.433805 , -0.664162 , 0.857551
 1.090338 , 0.099651 , 3.325286
 -0.664867 , 0.665435 , 2.475721
 0.107404 , 0.269051 , -3.671527
 -2.080649 , 1.366305 , 2.795587
 -2.213445 , -3.177255 , -0.647516
 -1.736867 , -1.366842 , 1.973680
 -2.039470 , 2.912348 , -0.328467
 3.532998 , -0.899588 , 0.771348
 1.466561 , 0.307048 , -2.210172
 0.872747 , -0.994171 , 2.410226
 0.360870 , -1.586345 , 1.035261
 0.295452 , 1.311341 , 2.517093
 2.790704 , -1.271497 , 1.662151
 0.706174 , -2.341108 , -1.217152
 -3.156685 , -0.337298 , 2.018790
 -2.051174 , -1.735519 , -1.720814
 0.206064 , 2.410083 , 2.561123
 1.825656 , 1.286115 , 1.902682
 -0.749094 , -1.800428 , -1.140308
 3.215737 , 1.515014 , -0.932382
 0.438007 , -2.013941 , -2.521522
 -0.104726 , 2.959811 , 1.864920
 -0.498034 , -1.441917 , -1.996928
 0.260640 , 1.382895 , 2.389053
 -0.943587 , -1.250563 , -2.753133
 -0.830165 , 0.300443 , -2.272972
 1.897641 , -2.668417 , -0.602971
 -0.180434 , -1.796838 , 0.562556
 -2.064669 , -2.278226 , -2.019013
 -1.352930 , -2.739260 , 2.370360
 -0.797385 , 1.223831 , -2.591842
 2.385513 , 1.136597 , 1.144481
 0.460522 , 1.285598 , 1.068561
 1.441505 , -2.239655 , 2.707696
 -2.329803 , -1.734602 , 0.286320
 0.202973 , 2.304304 , 0.729447
 1.067303 , 3.488675 , -1.008919
 -3.334195 , 0.673452 , -1.188316
 2.385839 , 0.976565 , 0.535551
 2.214424 , -0.963441 , -1.442324
 -1.896721 , 0.411973 , 2.624553
 -0.185173 , 0.886652 , -0.888407
 -1.429676 , -2.316606 , -1.939310
 1.713063 , -0.128549 , 3.300430
 3.863640 , -0.193942 , -0.002527
 3.060450 , 0.914563 , 1.563141
 0.851933 , 2.145655 , 0.389998
 0.494634 , 1.306006 , -0.939231
 -1.225923 , -1.021415 , -3.532115
 -2.987028 , 0.858910 , -1.159856
 1.201528 , 2.827275 , -1.763606
 1.863772 , 0.882108 , -0.800867
 1.425046 , 0.476650 , -2.224535
 -1.022535 , -2.531833 , -2.881541
 -1.504264 , 0.932501 , -0.277804
 1.905593 , 0.970936 , 2.427264
 2.981306 , -0.631845 , 2.298011
 1.021659 , -0.289923 , 2.621786
 1.037396 , 0.770956 , -1.442294
 2.038061 , -1.295609 , -1.335790
 -0.274958 , 0.899299 , -2.711624
 2.596895 , 1.263551 , -2.268149
 0.375747 , -0.003560 , 3.848099
 -1.489882 , -1.938382 , 2.894782
 -2.229840 , -2.356943 , -0.880892
 1.206670 , 1.420254 , 3.405438
 -1.073221 , 0.157859 , 0.848827
 -0.608148 , -2.213168 , 0.103213
 1.719507 , -2.575225 , -0.511901
 -2.252877 , 0.098270 , 2.871030
 2.827860 , -0.024332 , -1.299428
 -0.642923 , -1.391573 , 3.661683
 -0.100673 , 2.795325 , -2.520535
 1.482382 , 0.380296 , 2.137398
 -2.193910 , -1.252678 , 3.069453
 -1.294885 , -2.533917 , -0.942819
 -0.268404 , 2.577441 , 1.461691
 -2.218738 , -1.747844 , 1.576699
 -0.090447 , -2.291082 , 0.743844
 -1.195480 , 0.368164 , 3.647961
 2.439276 , -1.555395 , 1.725802
 -0.287084 , -3.757014 , 1.329302
 2.064256 , 2.817504 , -1.240362
 1.539747 , 2.711567 , -2.291071
 3.089121 , -1.672459 , -0.225971
 -2.406741 , -2.624349 , -1.271355
 -0.467140 , 0.192262 , 3.905575
 0.289808 , -2.798858 , -1.139428
 3.337614 , -1.594193 , 0.479546
 0.415722 , -0.990893 , 2.370359
 1.849966 , -2.804999 , 0.453584
 -1.114967 , -0.039720 , 2.985807
 -0.894903 , -0.832006 , -2.574082
 0.598642 , -0.170497 , -0.271812
 -1.461140 , -0.090381 , 0.030693
 0.771912 , 0.617680 , 3.565557
 2.742672 , 2.167248 , 1.175605
 -2.906281 , -1.501788 , -1.753118
 -0.055714 , -2.544795 , -2.662552
 -0.644750 , -2.269360 , 2.627685
 -2.285993 , 1.720593 , 1.859173
 -2.432512 , 1.008207 , -1.811239
 -0.799458 , -2.208146 , -0.011230
 1.938828 , 0.401566 , -2.734486
 2.458736 , -1.100953 , -2.147358
 3.228563 , 1.416896 , -0.423470
 -2.951256 , -0.153753 , -0.025090
 -0.069654 , 2.113164 , 2.666711
 0.762185 , 1.431195 , -1.117601
 -2.096142 , 2.464771 , -0.647775
 1.862299 , 0.009682 , 2.570638
 1.325853 , -2.518537 , 1.151685
 -1.798503 , 3.109160 , 0.651678
 -0.615309 , -2.944398 , 0.609234
 0.316793 , 1.785998 , -1.223109
 1.866412 , 0.425170 , 3.185905
 -1.698848 , 3.031778 , -0.802628
 2.375993 , 2.415035 , -1.735654
 1.374947 , 2.482067 , -1.392529
 2.595447 , 1.462928 , -1.244559
 -1.003996 , -1.501251 , -3.423416
 -1.427949 , 1.055876 , -2.962658
 0.469408 , 2.005113 , 0.902465
 -2.024936 , -0.147182 , -0.747674
 -1.327661 , 1.469374 , 2.066979
 -3.099867 , -1.258144 , 0.580526
 -1.115041 , 0.673153 , 2.080554
 -2.045506 , 1.341961 , -1.090616
 2.700378 , 1.590704 , -2.384271
 1.811135 , -0.816894 , 0.926962
 2.749051 , 0.230958 , -0.515295
 2.053568 , 1.175862 , -0.374429
 -3.857637 , 0.045738 , -0.712344
 -1.660581 , -3.380811 , -0.375498
 -3.530514 , -0.848893 , -0.750679
 3.238144 , -1.494288 , -0.323807
 -0.917546 , 0.231048 , 3.734196
 2.279124 , -0.566492 , 1.416298
 -2.520236 , -0.821684 , 2.871965
 2.165874 , -2.693940 , -1.193118
 1.429342 , 3.209709 , -1.377912
 -2.356398 , -2.059514 , -1.131694
 1.885896 , -0.288064 , -2.585908
 0.943810 , -0.010438 , 3.042916
 3.194438 , 1.400674 , -1.874149
 0.312040 , 2.001013 , 0.167326
 2.839744 , -2.222459 , -0.672354
 -1.873762 , 0.719577 , -0.587382
 -1.106694 , -2.228830 , 2.926867
 0.646251 , -0.073988 , 0.106526
 0.513718 , 0.561887 , -0.271142
 -3.543144 , -0.668266 , 0.147012
 2.176989 , -3.198019 , -0.999354
 0.017903 , 0.227361 , 1.346357
 -1.472848 , 2.701004 , -1.674999
 -1.900975 , -0.931820 , -0.180126
 1.553885 , -0.011767 , -1.511192
 -2.551143 , -0.459929 , -2.623965
 0.440124 , -1.614858 , -0.509601
 -1.109640 , -2.824327 , -0.773237
 -2.966783 , 0.658934 , -1.074399
 -0.847826 , 1.321295 , 0.871186
 1.501005 , 0.205313 , -0.462726
 -2.762531 , 0.086581 , 0.042900
 0.959257 , 0.647832 , 2.678038
 -2.723528 , 1.294586 , -1.659307
 -1.137336 , 2.812327 , -0.052126
 -1.861573 , -0.721552 , 1.374487
 -2.152134 , -0.056706 , -0.872775
 2.432360 , -1.622913 , -1.672821
 2.415239 , -0.066010 , 0.045124
 2.364146 , 0.848794 , -0.582663
 -0.691840 , -0.710442 , -0.481201
 -1.275507 , 1.060199 , -2.291232
 -0.637997 , -1.484750 , -2.792505
 -1.893121 , -1.274031 , -2.497756
 -1.069054 , -3.302215 , -0.445838
 -0.865388 , 1.451680 , 1.933811
 1.109841 , 2.274719 , 2.137437
 0.462834 , 1.268820 , 3.427780
 2.260436 , -0.524020 , -1.079399
 -1.310955 , -1.470127 , 3.193054
 -3.810990 , 0.593325 , -0.048026
 0.990009 , 0.593683 , 1.470232
 0.880777 , -0.632089 , 2.919403
 0.986335 , 0.643744 , -0.910593
 -0.689961 , -1.846001 , 3.398346
 1.410759 , 2.440141 , -2.359203
 -2.345499 , -0.240364 , -0.085835
 -1.713103 , 1.611433 , 2.182796
 1.647894 , -0.689925 , 1.066701
 1.409293 , 2.077077 , 2.622363
 0.289438 , -3.711255 , 0.685297
 1.720830 , -1.548155 , -1.230584
 0.960074 , 0.094747 , -0.469372
 -2.163036 , -1.661116 , 1.077746
 1.869855 , 1.335805 , -2.674256
 -1.519860 , 1.403415 , -3.234634
 -1.772861 , 0.380660 , -2.136984
 1.813595 , 0.321496 , 1.575553
 -2.905921 , 1.244922 , -0.075837
 -0.101122 , -0.627804 , 2.721033
 -2.897351 , -1.530158 , -0.616420
 1.108137 , 1.381714 , 2.809136
 3.310405 , 0.717990 , 0.837587
 1.806343 , 0.137986 , -1.308878
 -1.367047 , 0.775540 , -1.344162
 2.938517 , 0.971299 , 0.306244
 1.041493 , 2.150950 , -3.017443
 1.130568 , 0.311256 , -1.345501
 0.486819 , -3.949222 , -0.317101
 0.637070 , -3.427725 , -0.197710
 -0.530837 , 3.173835 , 2.272838
 -2.644075 , -2.386595 , -0.073712
 -1.859354 , 2.713887 , 0.604323
 -0.299427 , -1.896153 , -0.437501
 -2.948246 , 1.597853 , 1.143411
 1.152211 , -0.277960 , -3.219533
 -0.654032 , 1.355241 , -2.571146
 1.653382 , -0.563742 , -0.404722
 -0.585553 , 0.552725 , 2.540010
 0.375238 , 1.932090 , 1.154955
 0.034612 , 3.140486 , 2.153534
 0.153213 , -3.160175 , 2.227920
 2.589708 , -1.677115 , -0.582830
 2.837136 , 0.816591 , 0.803057
 -0.009776 , -2.228871 , 2.558130
 0.622290 , -1.229529 , 2.035515
 -0.195102 , -0.715717 , -1.711922
 1.821730 , 2.415263 , 1.974142
 -0.408139 , -1.750869 , 2.465930
 1.311904 , -0.379995 , -0.886357
 3.791186 , -0.638946 , -0.532792
 -2.428115 , -1.369014 , -1.150925
 3.153939 , -1.518129 , -1.669100
 0.822652 , -0.392704 , -0.402233
 0.576518 , 0.422933 , -0.692623
 0.499080 , 0.963519 , 2.977224
 -0.718404 , 3.790318 , -0.426851
 1.611712 , -1.724166 , 1.826647
 0.603323 , -2.442360 , -0.958400
 2.715083 , -2.063836 , 0.913596
 0.215648 , 0.721474 , -2.415602
 -1.504309 , 0.995417 , -2.438750
 1.408557 , 1.047735 , 0.883525
 0.311528 , 2.292983 , -1.238198
 -0.528399 , 0.305681 , -0.838443
 0.164896 , -0.108235 , 1.756325
 -3.350108 , -1.302441 , -0.441007
 0.581703 , 1.606628 , 3.131106
 0.064012 , 1.714537 , -0.891830
 0.970388 , 2.905412 , 1.336310
 2.403361 , 2.708944 , -1.129319
 -1.958998 , 1.812081 , -1.988074
 -1.241849 , -0.548042 , -2.208670
 -0.063060 , -0.496511 , -0.065213
 0.383018 , 0.035773 , 0.460107
 0.480475 , 0.408227 , -3.073721
 2.472934 , -2.293477 , -0.799452
 2.780475 , 1.466965 , 1.454143
 -1.818733 , 2.820907 , -0.854363
 0.881888 , -0.282064 , -3.750954
 -2.324584 , -1.519349 , -0.857828
 -0.552089 , -3.084152 , -1.172405
 0.922287 , 3.012480 , 0.239762
 -0.752624 , 0.344529 , -3.491474
 0.606387 , -3.275989 , -0.163250
 2.064767 , 3.359144 , -0.397510
 0.833502 , 0.983441 , 3.116510
 -1.235687 , 2.828151 , -1.889918
 0.065726 , -1.659105 , -0.798833
 2.819818 , 1.102932 , 1.507897
 2.644669 , -0.478045 , 2.420593
 -1.140590 , -3.677829 , 0.639075
